key,publishingCountry,basisOfRecord,occurrenceStatus,scientificName,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,decimalLongitude,decimalLatitude,coordinateUncertaintyInMeters,eventDate,issues,class,countryCode,country,datasetName,avg_radiance,avg_deg_urban,is_invasive,land_cover_label,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,phh2o_0_5cm_mean,bdod_0_5cm_mean,cec_0_5cm_mean,cfvo_0_5cm_mean,clay_0_5cm_mean,nitrogen_0_5cm_mean,sand_0_5cm_mean,silt_0_5cm_mean,soc_0_5cm_mean,ocd_0_5cm_mean
3760000008,GB,HUMAN_OBSERVATION,PRESENT,Lamium album L.,Lamium album L.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Lamium,Lamium album,Lamium,album,SPECIES,ACCEPTED,NE,-1.992645,51.454497,20.0,2022-04-05T11:52:34Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,1.775,0.8677,false,crops,10.8,9.1,14.0,0.8,,259.0,22.2,48.2,1010.1,,64.0,102.0,287.0,144.0,333.0,5268.2142857142853,221.0,446.0,646.0,543.0
3759287943,GB,HUMAN_OBSERVATION,PRESENT,"Phylloscopus collybita (Vieillot, 1817)","Phylloscopus collybita (Vieillot, 1817)",Animalia,Chordata,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus collybita,Phylloscopus,collybita,SPECIES,ACCEPTED,LC,-1.990758,51.455435,22.0,2022-04-05T10:57:58Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,1.7928,0.8646,false,crops,10.8,9.1,14.0,0.8,,259.0,22.2,48.2,1010.1,,64.0,103.0,287.0,145.0,333.0,5267.5695067264569,220.0,449.0,646.0,541.0
3760388400,GB,HUMAN_OBSERVATION,PRESENT,"Erithacus rubecula (Linnaeus, 1758)","Erithacus rubecula (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Muscicapidae,Erithacus,Erithacus rubecula,Erithacus,rubecula,SPECIES,ACCEPTED,LC,-1.307558,52.070377,,2022-04-05T08:49:00Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,1.2452,0.8754,false,built,11.3,8.5,13.5,0.1,,267.0,23.2,50.0,1008.1,,61.0,101.0,308.0,142.0,337.0,5904.0,272.0,392.0,878.0,606.0
3759463481,GB,HUMAN_OBSERVATION,PRESENT,"Passer domesticus (Linnaeus, 1758)","Passer domesticus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Passeridae,Passer,Passer domesticus,Passer,domesticus,SPECIES,ACCEPTED,LC,-1.307558,52.070377,,2022-04-05T08:49:24Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,1.2452,0.8754,false,built,11.3,8.5,13.5,0.1,,267.0,23.2,50.0,1008.1,,61.0,101.0,308.0,142.0,337.0,5904.0,272.0,392.0,878.0,606.0
3760073404,GB,HUMAN_OBSERVATION,PRESENT,"Passer domesticus (Linnaeus, 1758)","Passer domesticus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Passeridae,Passer,Passer domesticus,Passer,domesticus,SPECIES,ACCEPTED,LC,-1.307579,52.070421,,2022-04-05T08:49:41Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,1.2452,0.8754,false,built,11.3,8.5,13.5,0.1,,267.0,23.2,50.0,1008.1,,61.0,101.0,308.0,142.0,337.0,5908.0,271.0,392.0,870.0,606.0
3759930415,GB,HUMAN_OBSERVATION,PRESENT,"Corvus monedula Linnaeus, 1758","Coloeus monedula (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Corvidae,Coloeus,Coloeus monedula,Corvus,monedula,SPECIES,SYNONYM,LC,-1.307599,52.070449,,2022-04-05T13:52:43Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,1.2452,0.8753,false,built,11.3,8.5,13.5,0.1,,267.0,23.2,50.0,1008.1,,61.0,101.0,308.0,142.0,337.0,5908.0,271.0,392.0,870.0,606.0
3759814367,GB,HUMAN_OBSERVATION,PRESENT,"Corvus monedula Linnaeus, 1758","Coloeus monedula (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Corvidae,Coloeus,Coloeus monedula,Corvus,monedula,SPECIES,SYNONYM,LC,-1.307599,52.070449,,2022-04-05T13:52:43Z,['COORDINATE_ROUNDED'],Aves,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,1.2452,0.8753,false,built,11.3,8.5,13.5,0.1,,267.0,23.2,50.0,1008.1,,61.0,101.0,308.0,142.0,337.0,5908.0,271.0,392.0,870.0,606.0
3786051306,GB,HUMAN_OBSERVATION,PRESENT,"Dicranomyia chorea (Meigen, 1818)","Dicranomyia chorea (Meigen, 1818)",Animalia,Arthropoda,Diptera,Limoniidae,Dicranomyia,Dicranomyia chorea,Dicranomyia,chorea,SPECIES,ACCEPTED,NE,-1.242312,52.059229,7.1,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,1.4944,0.9143,false,crops,11.3,8.5,13.5,0.1,,267.0,23.2,,1008.1,,61.0,105.0,310.0,133.0,346.0,6208.0,282.0,375.0,751.0,608.00000000000011
3794992749,GB,HUMAN_OBSERVATION,PRESENT,"Bibio lanigerus Meigen, 1818","Bibio lanigerus Meigen, 1818",Animalia,Arthropoda,Diptera,Biblionidae,Bibio,Bibio lanigerus,Bibio,lanigerus,SPECIES,ACCEPTED,NE,-1.69423,51.1602,5.0,2022-04-05T00:00:00Z,[],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,1.4385,0.7637,false,grass,11.1,9.8,12.8,0.0,0.0,273.0,23.2,54.0,1010.5,,69.0,99.0,280.0,177.99999999999997,270.0,5706.0,218.0,510.0,602.0,535.0
3786210265,GB,HUMAN_OBSERVATION,PRESENT,"Bombylius major Linnaeus, 1758","Bombylius major Linnaeus, 1758",Animalia,Arthropoda,Diptera,Bombyliidae,Bombylius,Bombylius major,Bombylius,major,SPECIES,ACCEPTED,NE,-1.54155,52.009758,50.0,2022-04-05T00:00:00Z,['COORDINATE_ROUNDED'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,1.0361,0.7973,false,trees,11.3,8.5,13.5,0.1,,267.0,23.2,50.0,1008.1,,61.0,100.0,295.0,146.0,316.0,5965.0,282.0,408.0,800.0,582.0
3786157768,GB,HUMAN_OBSERVATION,PRESENT,"Bombylius major Linnaeus, 1758","Bombylius major Linnaeus, 1758",Animalia,Arthropoda,Diptera,Bombyliidae,Bombylius,Bombylius major,Bombylius,major,SPECIES,ACCEPTED,NE,-1.227553,51.73024,7.1,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,2.6064,1.3842,false,built,11.3,8.5,13.5,0.1,,267.0,23.2,38.9,1008.1,,60.0,103.0,303.0,147.0,286.0,6575.0,339.0,372.0,928.0,610.0
3759927950,GB,HUMAN_OBSERVATION,PRESENT,Ficaria verna Huds.,Ficaria verna Huds.,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Ficaria,Ficaria verna,Ficaria,verna,SPECIES,ACCEPTED,NE,-1.47135,51.864537,5.0,2022-04-05T16:06:37Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,1.4494,0.7748,false,grass,11.3,8.5,13.5,0.1,,267.0,23.2,38.9,1008.1,,61.0,105.0,290.0,133.0,333.0,5584.0,283.0,388.0,682.0,598.0
3826604237,NL,HUMAN_OBSERVATION,PRESENT,"Helicella itala (Linnaeus, 1758)","Helicella itala (Linnaeus, 1758)",Animalia,Mollusca,Stylommatophora,Geomitridae,Helicella,Helicella itala,Helicella,itala,SPECIES,ACCEPTED,LC,-1.872613,51.021847,25.0,2022-04-05T00:00:00Z,['OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT'],Gastropoda,GB,United Kingdom of Great Britain and Northern Ireland,,0.9429,0.6045,false,grass,11.1,9.8,12.8,0.0,0.0,273.0,23.2,46.3,1010.5,,68.0,104.0,281.0,152.0,252.0,5301.3150684931506,179.0,569.0,760.5,528.0
3794978558,GB,HUMAN_OBSERVATION,PRESENT,"Nicrophorus humator (Gleditsch, 1767)","Nicrophorus humator (Gleditsch, 1767)",Animalia,Arthropoda,Coleoptera,Silphidae,Nicrophorus,Nicrophorus humator,Nicrophorus,humator,SPECIES,ACCEPTED,NE,-1.274052,51.873496,7.1,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,2.2344,0.9116,false,grass,11.3,8.5,13.5,0.1,,267.0,23.2,38.9,1008.1,,60.0,108.0,303.0,126.99999999999996,317.0,6515.9623706491066,334.0,345.0,912.0,597.0
3786053378,GB,HUMAN_OBSERVATION,PRESENT,"Carabus violaceus Linnaeus, 1758","Carabus violaceus Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Carabidae,Carabus,Carabus violaceus,Carabus,violaceus,SPECIES,ACCEPTED,NE,-1.273487,51.872504,7.1,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,2.2316,0.9151,false,grass,11.3,8.5,13.5,0.1,,267.0,23.2,38.9,1008.1,,60.0,108.0,303.0,127.00000000000001,317.0,6515.7551420176305,333.0,345.0,912.0,596.0
3795026720,GB,HUMAN_OBSERVATION,PRESENT,"Selenia dentaria (Fabricius, 1775)","Selenia dentaria (Fabricius, 1775)",Animalia,Arthropoda,Lepidoptera,Geometridae,Selenia,Selenia dentaria,Selenia,dentaria,SPECIES,ACCEPTED,NE,-1.337592,51.771893,61.0,2022-04-05T00:00:00Z,['COORDINATE_ROUNDED'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,2.6591,1.2688,false,trees,11.3,8.5,13.5,0.1,,267.0,23.2,38.9,1008.1,,54.0,98.0,290.0,147.0,346.0,6197.13389121339,262.0,385.0,830.0,591.0
3759634006,US,HUMAN_OBSERVATION,PRESENT,Caltha palustris L.,Caltha palustris L.,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,Caltha,palustris,SPECIES,ACCEPTED,LC,-1.976645,51.64058,14.0,2022-04-05T10:52:43Z,[],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,2.1003,0.8252,false,grass,11.2,9.3,14.0,0.0,,270.0,24.2,48.2,1008.6,,63.0,102.0,290.0,112.0,303.0,6470.0,256.0,444.0,707.0,573.0
3760265988,US,HUMAN_OBSERVATION,PRESENT,"Eristalis pertinax (Scopoli, 1763)","Eoseristalis pertinax (Scopoli, 1763)",Animalia,Arthropoda,Diptera,Syrphidae,Eoseristalis,Eoseristalis pertinax,Eristalis,pertinax,SPECIES,SYNONYM,NE,-1.979492,51.642958,4.0,2022-04-05T11:21:03Z,['COORDINATE_ROUNDED'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,2.074,0.8136,false,grass,11.2,9.3,14.0,0.0,,270.0,24.2,48.2,1008.6,,63.0,102.0,291.0,110.0,297.0,6233.0,251.0,459.0,705.0,568.0
3760175997,GB,HUMAN_OBSERVATION,PRESENT,Glechoma hederacea L.,Glechoma hederacea L.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Glechoma,Glechoma hederacea,Glechoma,hederacea,SPECIES,ACCEPTED,NE,-1.014012,51.148575,25.0,2022-04-05T13:36:34Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,1.411,0.8125,false,trees,11.6,10.0,14.7,0.0,,251.0,25.2,42.6,1009.8,,60.0,98.0,280.0,153.0,261.0,5432.0,237.0,503.00000000000006,747.0,521.0
3759945199,GB,HUMAN_OBSERVATION,PRESENT,"Oryctolagus cuniculus (Linnaeus, 1758)","Oryctolagus cuniculus (Linnaeus, 1758)",Animalia,Chordata,Lagomorpha,Leporidae,Oryctolagus,Oryctolagus cuniculus,Oryctolagus,cuniculus,SPECIES,ACCEPTED,EN,-1.102194,51.27952,8.0,2022-04-05T17:23:16Z,['COORDINATE_ROUNDED'],Mammalia,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,2.1733,1.1649,false,built,11.6,10.0,14.7,0.0,,251.0,25.2,42.6,1009.8,,65.0,100.0,269.0,152.0,236.0,4716.0,232.0,532.0,640.0,544.0
3794982388,GB,HUMAN_OBSERVATION,PRESENT,"Liophloeus tessulatus (O.F.Müller, 1776)","Liophloeus tessulatus (O.F.Müller, 1776)",Animalia,Arthropoda,Coleoptera,Curculionidae,Liophloeus,Liophloeus tessulatus,Liophloeus,tessulatus,SPECIES,ACCEPTED,NE,1.223404,52.869126,70.7,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,0.6219,0.728,false,crops,12.0,11.1,14.1,,,255.0,28.2,50.0,1004.8,,63.0,105.0,293.0,99.0,162.0,6664.0,509.0,333.0,568.0,527.0
3759611994,GB,HUMAN_OBSERVATION,PRESENT,"Saturnia pavonia (Linnaeus, 1758)","Saturnia pavonia (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Saturniidae,Saturnia,Saturnia pavonia,Saturnia,pavonia,SPECIES,ACCEPTED,NE,-4.349128,53.151783,6.0,2022-04-05T17:12:45Z,['COORDINATE_ROUNDED'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,0.8376,0.4784,false,grass,10.0,9.0,11.0,2.4,,236.0,28.2,52.0,1007.8,,60.0,101.0,315.0,128.0,185.0,6154.0,422.0,387.0,752.0,493.0
3825716186,NL,HUMAN_OBSERVATION,PRESENT,"Alsophila aescularia (Denis & Schiffermüller, 1775)","Alsophila aescularia (Denis & Schiffermüller, 1775)",Animalia,Arthropoda,Lepidoptera,Geometridae,Alsophila,Alsophila aescularia,Alsophila,aescularia,SPECIES,ACCEPTED,NE,1.110208,52.566682,16.0,2022-04-05T00:00:00Z,"['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,2.1188,0.8344,false,built,12.0,11.1,14.1,,,255.0,28.2,50.0,1004.8,,63.0,104.0,268.0,92.0,197.0,6417.0,550.0,256.0,586.0,527.0
3823925269,NL,HUMAN_OBSERVATION,PRESENT,"Anticlea derivata (Denis & Schiffermüller, 1775)","Anticlea derivata (Denis & Schiffermüller, 1775)",Animalia,Arthropoda,Lepidoptera,Geometridae,Anticlea,Anticlea derivata,Anticlea,derivata,SPECIES,ACCEPTED,NE,1.110375,52.566639,32.0,2022-04-05T00:00:00Z,"['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,2.1189,0.8347,false,built,12.0,11.1,14.1,,,255.0,28.2,50.0,1004.8,,63.0,104.0,268.0,92.0,197.0,6417.0,550.0,256.0,586.0,527.0
3760191028,GB,HUMAN_OBSERVATION,PRESENT,"Lampropteryx suffumata (Denis & Schiffermüller, 1775)","Lampropteryx suffumata (Denis & Schiffermüller, 1775)",Animalia,Arthropoda,Lepidoptera,Geometridae,Lampropteryx,Lampropteryx suffumata,Lampropteryx,suffumata,SPECIES,ACCEPTED,NE,-4.133809,53.218606,4668.0,2022-04-05T03:00:00Z,['COORDINATE_ROUNDED'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,0.8957,0.7056,false,built,10.0,9.0,11.0,2.4,,236.0,28.2,52.0,1007.8,,55.0,95.0,307.0,165.0,187.0,6683.0,424.0,388.0,1149.0,505.0
3759982048,GB,HUMAN_OBSERVATION,PRESENT,"Arctia caja (Linnaeus, 1758)","Arctia caja (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Erebidae,Arctia,Arctia caja,Arctia,caja,SPECIES,ACCEPTED,NE,-4.348042,53.15105,5.0,2022-04-05T16:52:02Z,['COORDINATE_ROUNDED'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,0.8374,0.478,false,grass,10.0,9.0,11.0,2.4,,236.0,28.2,52.0,1007.8,,60.0,101.0,315.0,126.0,184.0,6080.0,423.0,386.99999999999994,750.0,495.0
3760202045,US,HUMAN_OBSERVATION,PRESENT,"Phosphuga atrata (Linnaeus, 1758)","Phosphuga atrata (Linnaeus, 1758)",Animalia,Arthropoda,Coleoptera,Silphidae,Phosphuga,Phosphuga atrata,Phosphuga,atrata,SPECIES,ACCEPTED,NE,1.453059,52.603912,214.0,2022-04-05T14:37:33Z,['COORDINATE_ROUNDED'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,2.3154,0.8197,false,trees,12.0,11.1,14.1,,,255.0,28.2,50.0,1004.8,,64.0,106.0,312.0,89.999999999999986,251.0,6858.0,390.0,345.0,712.5,519.0
3759286956,GB,HUMAN_OBSERVATION,PRESENT,"Vulpes vulpes (Linnaeus, 1758)","Vulpes vulpes (Linnaeus, 1758)",Animalia,Chordata,Carnivora,Canidae,Vulpes,Vulpes vulpes,Vulpes,vulpes,SPECIES,ACCEPTED,LC,-4.348253,53.151997,414.0,2022-04-05T17:10:37Z,['COORDINATE_ROUNDED'],Mammalia,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,0.8385,0.4808,false,grass,10.0,9.0,11.0,2.4,,236.0,28.2,52.0,1007.8,,60.0,101.0,315.00000000000006,128.0,184.0,6120.0,422.00000000000006,387.0,764.5,492.99999999999994
3824126440,NL,HUMAN_OBSERVATION,PRESENT,"Emberiza citrinella Linnaeus, 1758","Emberiza citrinella Linnaeus, 1758",Animalia,Chordata,Passeriformes,Emberizidae,Emberiza,Emberiza citrinella,Emberiza,citrinella,SPECIES,ACCEPTED,LC,1.387384,52.553211,3.0,2022-04-05T00:00:00Z,"['COORDINATE_ROUNDED', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",Aves,GB,United Kingdom of Great Britain and Northern Ireland,,1.9848,0.8301,false,crops,12.0,11.1,14.1,,,255.0,28.2,50.0,1004.8,,65.0,113.0,299.0,90.0,166.0,6077.0000000000009,574.0,264.0,588.56674473067915,528.99999999999989
3760132959,US,HUMAN_OBSERVATION,PRESENT,Lamium purpureum L.,Lamium purpureum L.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Lamium,Lamium purpureum,Lamium,purpureum,SPECIES,ACCEPTED,NE,-0.193079,51.99284,169.0,2022-04-05T09:57:42Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,2.4643,1.325,false,built,12.1,9.0,14.0,0.0,0.0,268.0,29.2,50.0,1007.6,,66.0,111.0,278.0,133.0,293.0,7171.0,307.0,399.0,847.0,568.0
3759331992,US,HUMAN_OBSERVATION,PRESENT,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria petiolata (M.Bieb.) Cavara & Grande,Plantae,Tracheophyta,Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,Alliaria,petiolata,SPECIES,ACCEPTED,NE,-0.193079,51.99284,169.0,2022-04-05T09:52:37Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,2.4643,1.325,false,built,12.1,9.0,14.0,0.0,0.0,268.0,29.2,50.0,1007.6,,66.0,111.0,278.0,133.0,293.0,7171.0,307.0,399.0,847.0,568.0
3759671983,US,HUMAN_OBSERVATION,PRESENT,Glechoma hederacea L.,Glechoma hederacea L.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Glechoma,Glechoma hederacea,Glechoma,hederacea,SPECIES,ACCEPTED,NE,-0.193079,51.99284,169.0,2022-04-05T09:56:58Z,['COORDINATE_ROUNDED'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,2.4643,1.325,false,built,12.1,9.0,14.0,0.0,0.0,268.0,29.2,50.0,1007.6,,66.0,111.0,278.0,133.0,293.0,7171.0,307.0,399.0,847.0,568.0
3759943005,US,HUMAN_OBSERVATION,PRESENT,"Larinioides sclopetarius (Clerck, 1757)","Larinioides sclopetarius (Clerck, 1757)",Animalia,Arthropoda,Araneae,Araneidae,Larinioides,Larinioides sclopetarius,Larinioides,sclopetarius,SPECIES,ACCEPTED,NE,-0.94544,53.318687,174.0,2022-04-05T04:52:00Z,['COORDINATE_ROUNDED'],Arachnida,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,2.3819,0.792,false,built,11.1,9.7,12.3,0.0,,269.0,29.2,57.0,1004.5,,60.0,106.0,329.0,124.0,209.0,7197.0,500.0,288.0,1081.0,558.0
3785888897,GB,HUMAN_OBSERVATION,PRESENT,Viola riviniana Rchb.,Viola riviniana Rchb.,Plantae,Tracheophyta,Malpighiales,Violaceae,Viola,Viola riviniana,Viola,riviniana,SPECIES,ACCEPTED,NE,-0.316136,51.82291,70.7,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,,5.2515,1.3957,false,crops,12.1,9.0,14.0,0.0,,268.0,29.2,44.5,1007.6,,60.0,100.0,282.0,143.0,278.0,6443.0,308.0,417.00000000000006,922.64885496183217,600.00000000000011
3785884166,GB,HUMAN_OBSERVATION,PRESENT,Tussilago farfara L.,Tussilago farfara L.,Plantae,Tracheophyta,Asterales,Asteraceae,Tussilago,Tussilago farfara,Tussilago,farfara,SPECIES,ACCEPTED,NE,-0.282872,51.943953,7.1,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,,3.5757,1.4288,false,built,12.1,9.0,14.0,0.0,0.0,268.0,29.2,50.0,1007.6,,65.0,106.0,298.0,131.0,314.0,6230.0,290.0,396.0,768.0,597.0
3795013301,GB,HUMAN_OBSERVATION,PRESENT,"Andrena fulva (Müller, 1766)","Andrena fulva (Müller, 1766)",Animalia,Arthropoda,Hymenoptera,Andrenidae,Andrena,Andrena fulva,Andrena,fulva,SPECIES,ACCEPTED,DD,-0.484406,53.2651,7.1,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,,1.4506,1.0868,false,crops,11.1,9.7,12.3,0.0,,269.0,29.2,57.0,1004.5,,66.0,113.0,317.0,119.0,281.0,7255.0,389.0,328.0,885.0,570.0
3785865670,GB,HUMAN_OBSERVATION,PRESENT,Anemone nemorosa L.,Anemone nemorosa L.,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,Anemone,nemorosa,SPECIES,ACCEPTED,NE,-0.427885,51.86402,70.7,2022-04-05T00:00:00Z,"['FOOTPRINT_WKT_INVALID', 'INDIVIDUAL_COUNT_INVALID']",Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,,4.6175,1.431,false,built,12.1,9.0,14.0,0.0,,268.0,29.2,44.5,1007.6,,59.0,102.0,297.0,150.0,307.0,6094.0,308.0,386.0,885.0,595.0
3785864325,GB,HUMAN_OBSERVATION,PRESENT,Lamiastrum galeobdolon subsp. argentatum (Smejkal) Stace,Lamium galeobdolon subsp. argentatum (Smejkal) J.Duvign.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Lamium,Lamium galeobdolon,Lamiastrum,galeobdolon,SUBSPECIES,SYNONYM,,-0.284097,51.915647,7.1,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,,4.0506,1.4695,false,crops,12.1,9.0,14.0,0.0,,268.0,29.2,,1007.6,,60.0,101.0,309.0,138.0,287.0,6100.0000000000009,321.0,394.0,930.0,588.0
3785896102,GB,HUMAN_OBSERVATION,PRESENT,Tussilago farfara L.,Tussilago farfara L.,Plantae,Tracheophyta,Asterales,Asteraceae,Tussilago,Tussilago farfara,Tussilago,farfara,SPECIES,ACCEPTED,NE,-0.285476,51.910002,7.1,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,,4.1599,1.4685,false,trees,12.1,9.0,14.0,0.0,,268.0,29.2,,1007.6,,58.0,100.0,308.0,141.0,287.0,6041.0912981455067,317.0,397.0,989.0,591.0
3785866179,GB,HUMAN_OBSERVATION,PRESENT,Lathraea squamaria L.,Lathraea squamaria L.,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Lathraea,Lathraea squamaria,Lathraea,squamaria,SPECIES,ACCEPTED,NE,-0.289503,51.918783,7.1,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,,3.9927,1.4716,false,crops,12.1,9.0,14.0,0.0,,268.0,29.2,,1007.6,,59.0,102.00000000000001,310.0,136.0,286.0,6099.6359102244387,316.0,398.0,886.0,583.0
3785895811,GB,HUMAN_OBSERVATION,PRESENT,Anemone nemorosa L.,Anemone nemorosa L.,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Anemone,Anemone nemorosa,Anemone,nemorosa,SPECIES,ACCEPTED,NE,-0.289503,51.918783,7.1,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,,3.9927,1.4716,false,crops,12.1,9.0,14.0,0.0,,268.0,29.2,,1007.6,,59.0,102.00000000000001,310.0,136.0,286.0,6099.6359102244387,316.0,398.0,886.0,583.0
3785883173,GB,HUMAN_OBSERVATION,PRESENT,Stellaria holostea L.,Rabelera holostea (L.) M.T.Sharples & E.A.Tripp,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Rabelera,Rabelera holostea,Stellaria,holostea,SPECIES,SYNONYM,NE,-0.31617,51.822011,70.7,2022-04-05T00:00:00Z,['FOOTPRINT_WKT_INVALID'],Magnoliopsida,GB,United Kingdom of Great Britain and Northern Ireland,,5.2718,1.3985,false,crops,12.1,9.0,14.0,0.0,,268.0,29.2,44.5,1007.6,,60.0,100.0,282.0,144.0,278.0,6466.8279569892466,308.0,418.0,930.44425087108016,601.0
3759535062,US,HUMAN_OBSERVATION,PRESENT,"Andrena fulva (Müller, 1766)","Andrena fulva (Müller, 1766)",Animalia,Arthropoda,Hymenoptera,Andrenidae,Andrena,Andrena fulva,Andrena,fulva,SPECIES,ACCEPTED,DD,-0.74322,51.114645,4.0,2022-04-05T15:16:51Z,['COORDINATE_ROUNDED'],Insecta,GB,United Kingdom of Great Britain and Northern Ireland,iNaturalist research-grade observations,1.5464,1.0965,false,trees,11.6,10.1,13.8,0.0,,258.0,18.7,42.6,1009.6,,51.0,101.0,293.0,157.00000000000003,269.0,6159.0,271.0,460.0,888.1875,530.0
