id,taxonID,scientificName,kingdom,phylum,class,order,family,genus,scientificNameAuthorship,taxonomicStatus,vernacularName,language
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,aseri,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,seeri,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,seri,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,ota karisa,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,wa kumala,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,ndrinikava,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,luve ne tombithi,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,akankong,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,cancon,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,kangkun,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,kankan,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,te kang kong,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,lorenzo,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,kankum,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,kangum,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,lili vai,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,kangkong,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,kongkong,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,kangking,en
477,477,Ipomoea aquatica Forsk.,Plantae,Magnoliophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Forsk.,accepted,water bindweed,en
478,478,"Varroa destructor Anderson & Trueman, 2000",Animalia,Arthropoda,Arachnida,Parasitiformes,Varroidae,Varroa,"Anderson & Trueman, 2000",accepted,varroa mite,en
482,482,"Culex quinquefasciatus Say, 1823",Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,"Say, 1823",accepted,southern house mosquito,en
483,483,Waterhousea floribunda (F.Muell.) B.Hyland,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Waterhousea,(F.Muell.) B.Hyland,accepted,weeping myrtle,en
483,483,Waterhousea floribunda (F.Muell.) B.Hyland,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Waterhousea,(F.Muell.) B.Hyland,accepted,weeping lilly pilly,en
485,485,"Carpodacus mexicanus (Statius Muller, 1776)",Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carpodacus,"(Statius Muller, 1776)",accepted,house finch,en
485,485,"Carpodacus mexicanus (Statius Muller, 1776)",Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carpodacus,"(Statius Muller, 1776)",accepted,pinzon mexicano,es
487,487,Vinca major L.,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,L.,accepted,bigleaf periwinkle,en
487,487,Vinca major L.,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,L.,accepted,periwinkle,en
487,487,Vinca major L.,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,L.,accepted,large periwinkle,en
487,487,Vinca major L.,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,L.,accepted,blue periwinkle,en
487,487,Vinca major L.,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,L.,accepted,greater periwinkle,en
493,493,Tradescantia spathacea Sw.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Sw.,accepted,moses in a boat,en
493,493,Tradescantia spathacea Sw.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Sw.,accepted,boat lily,en
493,493,Tradescantia spathacea Sw.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Sw.,accepted,boat plant,en
493,493,Tradescantia spathacea Sw.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Sw.,accepted,oyster plant,en
493,493,Tradescantia spathacea Sw.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Sw.,accepted,riri mangio,en
493,493,Tradescantia spathacea Sw.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Sw.,accepted,riri raei,en
493,493,Tradescantia spathacea Sw.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Sw.,accepted,"talotalo, laupapaki",en
493,493,Tradescantia spathacea Sw.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Sw.,accepted,faina kula,en
493,493,Tradescantia spathacea Sw.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Sw.,accepted,Moses-in-a-basket,en
497,497,Tradescantia fluminensis Vell.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Vell.,accepted,wandering Jew,en
497,497,Tradescantia fluminensis Vell.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Vell.,accepted,spiderwort,en
497,497,Tradescantia fluminensis Vell.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Vell.,accepted,small-leaf spiderwort,en
497,497,Tradescantia fluminensis Vell.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Vell.,accepted,wandering Willie,en
497,497,Tradescantia fluminensis Vell.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Vell.,accepted,wandering creeper,en
497,497,Tradescantia fluminensis Vell.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Vell.,accepted,white flowered wandering Jew,en
497,497,Tradescantia fluminensis Vell.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Vell.,accepted,nohakata karakusa,ja
497,497,Tradescantia fluminensis Vell.,Plantae,Magnoliophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Vell.,accepted,Vandrande Jude,de
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,akala,en
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,akalakala,en
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,forest bramble,en
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,framboisier,fr
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,frambueso de Africa,es
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,Mauritius raspberry,en
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,native bramble,en
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,native raspberry,en
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,ola'a,en
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,roseleaf raspberry,en
500,500,Rubus rosifolius Sm,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Sm,accepted,thimbleberry,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jammun,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,kavika ni India,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jamelonguier,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,mesigerak,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,mesekerr,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,mesekerrak,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,mesegerak,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,duhat,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,pistati,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,Ka'ika,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,paramu,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,Portuguese plum,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,Malabar plum,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,black plum,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,purple plum,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,damson plum,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,indian blackberry,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,wa,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,ma-ha,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,va,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,pring bai,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,pring das krebey,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,voi rung,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,duhat,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,lomboy,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,lunaboy,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,djoowet,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,doowet,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,pesjua extranjera,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,guayabo pesjua,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,koeli,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jamoen,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,druif,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jambulao,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jalao,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jamelao,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jambol,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jaman,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jambu,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jambul,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jambool,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jambhool,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jamelong,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jamelongue,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jamblang,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jiwat,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,salam,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,koriang,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jambolanier,fr
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jam longue,fr
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jamelon-guier,fr
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,faux-pistachier,fr
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,Java plum,en
505,505,Syzygium cumini (L.) Skeels,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,(L.) Skeels,accepted,jambolan plum,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,liane croc chien,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,wait-a-bit,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,bois sappan,fr
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,puakelekino,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,Mysore thorn,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,Mauritius thorn,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,shoofly,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,kraaldoring,af
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,mauritiusdoring,af
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,ubobo-encane,zu
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,ufenisi,zu
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,ulozisi,zu
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,cat's claw,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,Arrete-boeuf,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,caniroc,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,kraaldoring,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,mubage,en
510,510,Caesalpinia decapetala (Roth) Alston,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,(Roth) Alston,accepted,thorny poinciana,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,alfilaree,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,alfilaria,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,California filaree,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,cutleaf filaree,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,filaree,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,redstem,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,redstem filaree,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,redstem stork's bill,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,stork's bill,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,heronsbill,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,pin-weed,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,pin-grass,en
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,alfilerillo,es
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,relojito,es
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,tachuela,es
518,518,Erodium cicutarium (L.) L Hr. ex Ait.,Plantae,Magnoliophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,(L.) L Hr. ex Ait.,accepted,loiquilahuen,es
519,519,Carduus nutans Linnaeus),Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carduus,Linnaeus),accepted,nodding plumeless thistle,en
519,519,Carduus nutans Linnaeus),Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carduus,Linnaeus),accepted,plumeless thistle,en
519,519,Carduus nutans Linnaeus),Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carduus,Linnaeus),accepted,musk thistle,en
519,519,Carduus nutans Linnaeus),Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carduus,Linnaeus),accepted,chardon pench,fr
519,519,Carduus nutans Linnaeus),Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carduus,Linnaeus),accepted,nodding thistle,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,murrel,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,cobra snakehead,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,great snakehead,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,Indian snakehead,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,soal,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,haal,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,sal,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,gajal,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,pumurl,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,bhor,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,kubrah,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,sawal,en
520,520,"Channa marulius (Hamilton, 1822)",Animalia,Chordata,Actinopterygii,Perciformes,Channidae,Channa,"(Hamilton, 1822)",accepted,dowlah,en
