gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3760041848,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/111374080,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Bahia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-10.014298,-38.342754,97,NA,NA,NA,NA,NA,2022-04-13T11:37:38Z,13,4,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,111374080,NA,Clemensou,2022-04-14 01:46:30,CC_BY_NC_4_0,Clemensou,Clemensou,NA,NA,2022-06-03T10:58:21Z,StillImage,COORDINATE_ROUNDED
3760039332,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/110889636,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-7.657961,-35.32777,NA,NA,NA,NA,NA,NA,2022-04-09T16:42:00Z,9,4,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,110889636,NA,Heiko Max Brunken,2022-04-09 21:06:25,CC_BY_NC_4_0,Heiko Max Brunken,Heiko Max Brunken,NA,NA,2022-06-03T11:32:33Z,StillImage,COORDINATE_ROUNDED
3759994244,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/111808845,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Rio de Janeiro,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.936061,-43.170261,4,NA,NA,NA,NA,NA,2022-04-17T12:30:00Z,17,4,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,111808845,NA,Enrico A. R. Tosto,2022-04-17 23:20:17,CC_BY_NC_4_0,claudia_mermelstein,claudia_mermelstein,NA,NA,2022-06-03T11:54:39Z,StillImage,COORDINATE_ROUNDED
3759964974,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/111519623,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.876671,-46.802337,5,NA,NA,NA,NA,NA,2022-04-15T11:07:08Z,15,4,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,111519623,NA,Renan Oliveira,2022-04-15 14:17:07,CC_BY_NC_4_0,Renan Oliveira,Renan Oliveira,NA,NA,2022-06-03T10:58:56Z,StillImage,COORDINATE_ROUNDED
3759957912,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/110460962,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-8.884557,-35.210112,244,NA,NA,NA,NA,NA,2022-03-16T09:21:00Z,16,3,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,110460962,NA,charlesavenengo,2022-04-05 04:09:23,CC_BY_NC_4_0,charlesavenengo,charlesavenengo,NA,NA,2022-06-03T11:25:26Z,StillImage,COORDINATE_ROUNDED
3759933307,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109842679,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Rio Grande do Norte,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-5.286177,-35.40656,3418,NA,NA,NA,NA,NA,2022-02-26T07:58:00Z,26,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,109842679,NA,M. A. Lagares,2022-03-29 15:45:36,CC_BY_NC_4_0,M. A. Lagares,M. A. Lagares,NA,NA,2022-06-03T11:54:19Z,StillImage,COORDINATE_ROUNDED
3759711382,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/110889342,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-7.851788,-35.228027,NA,NA,NA,NA,NA,NA,2022-04-09T18:34:00Z,9,4,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,110889342,NA,Heiko Max Brunken,2022-04-09 21:03:54,CC_BY_NC_4_0,Heiko Max Brunken,Heiko Max Brunken,NA,NA,2022-06-03T11:54:57Z,StillImage,COORDINATE_ROUNDED
3759578132,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109705633,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Bahia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-12.130055,-38.428589,NA,NA,NA,NA,NA,NA,2022-03-26T14:23:00Z,26,3,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,109705633,NA,miguel_macedo_,2022-03-27 23:22:13,CC_BY_NC_4_0,miguel_macedo_,miguel_macedo_,NA,NA,2022-06-03T10:58:38Z,StillImage,COORDINATE_ROUNDED
3759327292,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/111775863,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Bahia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-13.002321,-38.507724,31,NA,NA,NA,NA,NA,2022-04-08T11:45:00Z,8,4,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,111775863,NA,judit_aus,2022-04-17 13:28:10,CC_BY_NC_4_0,judit_aus,judit_aus,NA,NA,2022-06-03T11:33:29Z,StillImage,COORDINATE_ROUNDED
3759273479,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/110948282,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-8.737157,-35.124641,NA,NA,NA,NA,NA,NA,2022-03-15T03:55:00Z,15,3,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,110948282,NA,Eric Carpenter,2022-04-10 10:58:16,CC_BY_NC_4_0,Eric Carpenter,Eric Carpenter,NA,NA,2022-06-03T11:55:07Z,StillImage,
3759131867,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108946785,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.544296,-46.760647,31,NA,NA,NA,NA,NA,2022-03-18T17:22:00Z,18,3,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,108946785,NA,Frederico Machado,2022-03-19 13:39:35,CC_BY_NC_4_0,Frederico Machado,Frederico Machado,NA,NA,2022-06-03T11:54:40Z,StillImage,COORDINATE_ROUNDED
3747383493,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/109423752,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Rio de Janeiro,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.99435,-43.246358,6,NA,NA,NA,NA,NA,2022-03-23T21:32:55Z,23,3,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,109423752,NA,clart,2022-03-25 02:05:53,CC_BY_NC_4_0,clart,clart,NA,NA,2022-06-03T10:58:35Z,StillImage,COORDINATE_ROUNDED
3743342742,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108465704,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.810284,-47.075481,207,NA,NA,NA,NA,NA,2022-02-26T16:49:00Z,26,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,108465704,NA,pablolevinsky,2022-03-12 23:10:57,CC_BY_NC_4_0,pablolevinsky,pablolevinsky,NA,NA,2022-06-03T11:25:45Z,StillImage,COORDINATE_ROUNDED
3743179592,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108388304,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Alagoas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-9.214004,-35.334533,1,NA,NA,NA,NA,NA,2022-03-07T15:24:00Z,7,3,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,108388304,NA,Daniel Branch,2022-03-11 21:49:49,CC_BY_NC_4_0,Daniel Branch,Daniel Branch,NA,NA,2022-06-03T10:58:08Z,StillImage,COORDINATE_ROUNDED
3743177718,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108458181,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.543952,-46.760961,4,NA,NA,NA,NA,NA,2022-03-12T13:14:00Z,12,3,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,108458181,NA,Frederico Machado,2022-03-12 21:16:12,CC_BY_NC_4_0,Frederico Machado,Frederico Machado,NA,NA,2022-06-03T10:57:29Z,StillImage,COORDINATE_ROUNDED
3712734057,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/108174760,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Sergipe,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-10.752604,-36.994995,4,NA,NA,NA,NA,NA,2022-02-26T19:15:00Z,26,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,108174760,NA,Daniel Branch,2022-03-08 14:33:31,CC_BY_NC_4_0,Daniel Branch,Daniel Branch,NA,NA,2022-06-03T10:58:29Z,StillImage,COORDINATE_ROUNDED
3705816564,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107438242,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Alagoas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-9.610461,-35.764182,2,NA,NA,NA,NA,NA,2022-02-24T11:16:00Z,24,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,107438242,NA,Daniel Branch,2022-02-25 21:43:34,CC_BY_NC_4_0,Daniel Branch,Daniel Branch,NA,NA,2022-06-03T10:58:13Z,StillImage,COORDINATE_ROUNDED
3705690836,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107576146,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Rio de Janeiro,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.968814,-43.223002,27,NA,NA,NA,NA,NA,2022-02-27T11:00:00Z,27,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,107576146,NA,Paulo Henrique Signoretti,2022-02-27 19:07:02,CC_BY_NC_4_0,Paulo Henrique Signoretti,Paulo Henrique Signoretti,NA,NA,2022-06-03T11:16:37Z,StillImage,COORDINATE_ROUNDED
3705568672,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107512723,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Rio de Janeiro,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.952991,-43.158868,20,NA,NA,NA,NA,NA,2022-02-26T10:50:00Z,26,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,107512723,NA,Paulo Henrique Signoretti,2022-02-26 22:59:21,CC_BY_NC_4_0,Paulo Henrique Signoretti,Paulo Henrique Signoretti,NA,NA,2022-06-03T11:29:23Z,StillImage,COORDINATE_ROUNDED
3705521517,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107449538,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Rio de Janeiro,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.963215,-43.162358,203,NA,NA,NA,NA,NA,2022-02-12T11:08:00Z,12,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,107449538,NA,adrianomaciel,2022-02-26 01:35:35,CC_BY_NC_4_0,adrianomaciel,adrianomaciel,NA,NA,2022-06-03T11:54:49Z,,COORDINATE_ROUNDED
3698284656,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107273836,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-7.85483,-34.83738,88,NA,NA,NA,NA,NA,2022-02-16T03:54:00Z,16,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,107273836,NA,charlesavenengo,2022-02-22 20:43:55,CC_BY_NC_4_0,charlesavenengo,charlesavenengo,NA,NA,2022-06-03T10:57:27Z,StillImage,COORDINATE_ROUNDED
3698231665,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107138282,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Alagoas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-9.832927,-35.952432,NA,NA,NA,NA,NA,NA,2022-02-20T08:50:00Z,20,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,107138282,NA,Daniel Branch,2022-02-20 21:52:10,CC_BY_NC_4_0,Daniel Branch,Daniel Branch,NA,NA,2022-06-03T11:27:14Z,StillImage,COORDINATE_ROUNDED
3698224067,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107311232,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Rio Grande do Norte,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-5.120586,-35.622488,64,NA,NA,NA,NA,NA,2022-01-04T08:13:04Z,4,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,107311232,NA,luigicaputo,2022-02-23 13:21:53,CC_BY_NC_4_0,luigicaputo,luigicaputo,NA,NA,2022-06-03T11:37:04Z,StillImage,COORDINATE_ROUNDED
3499739354,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106953792,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-7.845242,-34.837551,31,NA,NA,NA,NA,NA,2022-02-15T04:04:00Z,15,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,106953792,NA,charlesavenengo,2022-02-18 02:19:22,CC_BY_NC_4_0,charlesavenengo,charlesavenengo,NA,NA,2022-06-03T11:28:27Z,StillImage,COORDINATE_ROUNDED
3499378588,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106629187,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,São Paulo,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-23.554832,-46.639557,35697,NA,NA,NA,NA,NA,2022-02-12T12:51:02Z,12,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,106629187,NA,cnovaes,2022-02-12 21:27:20,CC_BY_NC_4_0,iris-wg,iris-wg,NA,NA,2022-06-03T11:28:07Z,StillImage,COORDINATE_ROUNDED
3468891049,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106509348,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Alagoas,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-9.612091,-35.760958,8,NA,NA,NA,NA,NA,2022-02-09T09:43:00Z,9,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,106509348,NA,eduardovieira1301,2022-02-10 20:15:19,CC_BY_NC_4_0,eduardovieira1301,eduardovieira1301,NA,NA,2022-06-03T10:57:46Z,StillImage,COORDINATE_ROUNDED
3468685531,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106168739,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-7.851995,-34.848646,1371,NA,NA,NA,NA,NA,2022-02-04T03:46:00Z,4,2,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,106168739,NA,charlesavenengo,2022-02-05 12:21:54,CC_BY_NC_4_0,charlesavenengo,charlesavenengo,NA,NA,2022-06-03T11:54:48Z,StillImage,COORDINATE_ROUNDED
3466537996,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105934796,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-7.85483,-34.83738,88,NA,NA,NA,NA,NA,2022-01-25T14:48:00Z,25,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,105934796,NA,charlesavenengo,2022-01-31 23:42:18,CC_BY_NC_4_0,charlesavenengo,charlesavenengo,NA,NA,2022-06-03T11:13:32Z,StillImage,COORDINATE_ROUNDED
3466394743,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106092087,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-8.168102,-35.769367,1181,NA,NA,NA,NA,NA,2022-01-30T05:26:00Z,30,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,106092087,NA,charlesavenengo,2022-02-03 22:37:09,CC_BY_NC_4_0,charlesavenengo,charlesavenengo,NA,NA,2022-06-03T11:39:15Z,StillImage,COORDINATE_ROUNDED
3466376693,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105844979,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Paraíba,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-7.158218,-34.808346,48,NA,NA,NA,NA,NA,2022-01-30T13:39:36Z,30,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,105844979,NA,rinaldosjr,2022-01-30 16:39:51,CC_BY_NC_4_0,rinaldosjr,rinaldosjr,NA,NA,2022-06-03T11:12:48Z,StillImage,COORDINATE_ROUNDED
3466333668,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105991205,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-8.168102,-35.769367,1181,NA,NA,NA,NA,NA,2022-01-28T14:41:00Z,28,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,105991205,NA,charlesavenengo,2022-02-01 23:39:35,CC_BY_NC_4_0,charlesavenengo,charlesavenengo,NA,NA,2022-06-03T11:54:38Z,StillImage,COORDINATE_ROUNDED
3466201194,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105440374,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Bahia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-12.568404,-37.999511,35,NA,NA,NA,NA,NA,2022-01-23T14:21:55Z,23,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,105440374,NA,Enrico A. R. Tosto,2022-01-23 18:25:14,CC_BY_NC_4_0,nandavillasboas,nandavillasboas,NA,NA,2022-06-03T11:54:47Z,StillImage,COORDINATE_ROUNDED
3466111859,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/106069754,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-8.168102,-35.769367,1181,NA,NA,NA,NA,NA,2022-01-29T11:21:00Z,29,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,106069754,NA,charlesavenengo,2022-02-03 14:21:39,CC_BY_NC_4_0,charlesavenengo,charlesavenengo,NA,NA,2022-06-03T10:57:49Z,StillImage,COORDINATE_ROUNDED
3466031150,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105328830,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Pernambuco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-7.85483,-34.83738,88,NA,NA,NA,NA,NA,2022-01-18T13:33:00Z,18,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,105328830,NA,charlesavenengo,2022-01-21 21:19:17,CC_BY_NC_4_0,charlesavenengo,charlesavenengo,NA,NA,2022-06-03T10:58:18Z,StillImage,COORDINATE_ROUNDED
3465986039,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105440112,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Bahia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-12.568282,-37.999558,21,NA,NA,NA,NA,NA,2022-01-23T14:17:16Z,23,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,105440112,NA,nandavillasboas,2022-01-23 17:17:36,CC_BY_NC_4_0,nandavillasboas,nandavillasboas,NA,NA,2022-06-03T10:57:36Z,StillImage,COORDINATE_ROUNDED
3465909769,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/105440228,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Bahia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-12.56833,-37.999465,22,NA,NA,NA,NA,NA,2022-01-23T14:18:44Z,23,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,105440228,NA,aelfwyck,2022-01-23 17:55:03,CC_BY_NC_4_0,nandavillasboas,nandavillasboas,NA,NA,2022-06-03T11:54:36Z,StillImage,COORDINATE_ROUNDED
3457126908,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104132578,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,,SPECIES,"Callithrix jacchus (Linnaeus, 1758)",Callithrix jacchus,NA,BR,,Rio de Janeiro,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-22.948782,-43.166028,NA,NA,NA,NA,NA,NA,2022-01-01T10:46:46Z,1,1,2022,5219542,5219542,HUMAN_OBSERVATION,iNaturalist,Observations,104132578,NA,Tiago Lubiana,2022-01-01 21:34:43,CC0_1_0,Tiago Lubiana,Tiago Lubiana,NA,NA,2022-06-03T11:54:11Z,StillImage,COORDINATE_ROUNDED
